"No.","Time","Source","Destination","Protocol","Length","Info"
"1355","91.936336","192.168.0.104","104.21.96.1","TCP","1454","56573  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=1400 [TCP PDU reassembled in 1356]"
"1356","91.936336","192.168.0.104","104.21.96.1","TLSv1.3","638","Client Hello (SNI=cloudflare-ech.com)"
"1357","91.940811","34.228.252.247","192.168.0.104","TCP","54","443  >  56571 [ACK] Seq=1 Ack=518 Win=28160 Len=0"
"1358","91.940811","34.228.252.247","192.168.0.104","TLSv1.3","1494","Server Hello, Change Cipher Spec, Application Data"
"1359","91.942174","34.228.252.247","192.168.0.104","TCP","1494","443  >  56571 [ACK] Seq=1441 Ack=518 Win=28160 Len=1440 [TCP PDU reassembled in 1361]"
"1360","91.942550","192.168.0.104","34.228.252.247","TCP","54","56571  >  443 [ACK] Seq=518 Ack=2881 Win=65280 Len=0"
"1361","91.944723","34.228.252.247","192.168.0.104","TLSv1.3","1494","Application Data"
"1362","91.944723","34.228.252.247","192.168.0.104","TLSv1.3","117","Application Data, Application Data"
"1363","91.945776","192.168.0.104","34.228.252.247","TCP","54","56571  >  443 [ACK] Seq=518 Ack=4384 Win=65280 Len=0"
"1364","91.947133","192.168.0.104","34.228.252.247","TLSv1.3","1437","Change Cipher Spec, Application Data, Application Data"
"1365","91.949733","34.228.252.247","192.168.0.104","TCP","54","443  >  56572 [ACK] Seq=1 Ack=518 Win=28160 Len=0"
"1366","91.950551","34.228.252.247","192.168.0.104","TLSv1.3","1494","Server Hello, Change Cipher Spec, Application Data"
"1367","91.950551","34.228.252.247","192.168.0.104","TCP","1494","443  >  56572 [ACK] Seq=1441 Ack=518 Win=28160 Len=1440 [TCP PDU reassembled in 1369]"
"1368","91.951215","192.168.0.104","34.228.252.247","TCP","54","56572  >  443 [ACK] Seq=518 Ack=2881 Win=65280 Len=0"
"1369","91.951244","34.228.252.247","192.168.0.104","TLSv1.3","1494","Application Data"
"1370","91.951244","34.228.252.247","192.168.0.104","TLSv1.3","117","Application Data, Application Data"
"1371","91.951733","192.168.0.104","34.228.252.247","TCP","54","56572  >  443 [ACK] Seq=518 Ack=4384 Win=65280 Len=0"
"1372","91.952658","192.168.0.104","34.228.252.247","TLSv1.3","1335","Change Cipher Spec, Application Data, Application Data"
"1373","92.048469","104.21.96.1","192.168.0.104","QUIC","70","Protected Payload (KP0)"
"1374","92.050404","104.21.96.1","192.168.0.104","QUIC","1242","Protected Payload (KP0)"
"1375","92.050404","104.21.96.1","192.168.0.104","QUIC","1242","Protected Payload (KP0)"
"1376","92.050404","104.21.96.1","192.168.0.104","QUIC","1242","Protected Payload (KP0)"
"1377","92.050404","104.21.96.1","192.168.0.104","QUIC","1242","Protected Payload (KP0)"
"1378","92.050743","192.168.0.104","104.21.96.1","QUIC","85","Protected Payload (KP0), DCID=016fcd185f2656ba126c7a180a26ca7505cb3f94"
"1379","92.050832","192.168.0.104","104.21.96.1","QUIC","85","Protected Payload (KP0), DCID=016fcd185f2656ba126c7a180a26ca7505cb3f94"
"1380","92.050859","104.21.96.1","192.168.0.104","QUIC","1242","Protected Payload (KP0)"
"1381","92.050859","104.21.96.1","192.168.0.104","QUIC","461","Protected Payload (KP0)"
"1382","92.051199","192.168.0.104","104.21.96.1","QUIC","85","Protected Payload (KP0), DCID=016fcd185f2656ba126c7a180a26ca7505cb3f94"
"1383","92.064206","104.21.64.1","192.168.0.104","QUIC","840","Protected Payload (KP0)"
"1384","92.067264","104.21.96.1","192.168.0.104","TCP","54","443  >  56573 [ACK] Seq=1 Ack=1401 Win=73728 Len=0"
"1385","92.067264","104.21.96.1","192.168.0.104","TCP","54","443  >  56573 [ACK] Seq=1 Ack=1985 Win=73728 Len=0"
"1386","92.069479","104.21.96.1","192.168.0.104","TLSv1.3","1354","Server Hello, Change Cipher Spec, Application Data"
"1387","92.072069","192.168.0.104","104.21.96.1","TLSv1.3","118","Change Cipher Spec, Application Data"
"1388","92.082950","192.168.0.104","104.21.96.1","QUIC","86","Protected Payload (KP0), DCID=016fcd185f2656ba126c7a180a26ca7505cb3f94"
"1389","92.098205","192.168.0.104","104.21.64.1","QUIC","86","Protected Payload (KP0), DCID=017b2dc2bf447c500379c8c2f944c2cae1a7f960"
"1390","92.099718","192.168.0.104","104.21.64.1","QUIC","471","Protected Payload (KP0), DCID=017b2dc2bf447c500379c8c2f944c2cae1a7f960"
"1391","92.159583","34.228.252.247","192.168.0.104","TCP","54","443  >  56571 [ACK] Seq=4384 Ack=1901 Win=46080 Len=0"
"1392","92.159583","34.228.252.247","192.168.0.104","TLSv1.3","233","Application Data"
"1393","92.161492","192.168.0.104","34.228.252.247","TLSv1.3","81","Application Data"
"1394","92.161600","104.21.96.1","192.168.0.104","QUIC","1242","Protected Payload (KP0)"
"1395","92.161600","104.21.96.1","192.168.0.104","QUIC","178","Protected Payload (KP0)"
"1396","92.161600","104.21.96.1","192.168.0.104","QUIC","1242","Protected Payload (KP0)"
"1397","92.161600","104.21.96.1","192.168.0.104","QUIC","1242","Protected Payload (KP0)"
"1398","92.161600","104.21.96.1","192.168.0.104","QUIC","624","Protected Payload (KP0)"
"1399","92.161600","104.21.96.1","192.168.0.104","QUIC","1242","Protected Payload (KP0)"
"1400","92.161600","104.21.96.1","192.168.0.104","QUIC","77","Protected Payload (KP0)"
"1401","92.162095","192.168.0.104","104.21.96.1","QUIC","85","Protected Payload (KP0), DCID=016fcd185f2656ba126c7a180a26ca7505cb3f94"
"1402","92.162191","192.168.0.104","104.21.96.1","QUIC","85","Protected Payload (KP0), DCID=016fcd185f2656ba126c7a180a26ca7505cb3f94"
"1403","92.162264","192.168.0.104","104.21.96.1","QUIC","85","Protected Payload (KP0), DCID=016fcd185f2656ba126c7a180a26ca7505cb3f94"
"1404","92.164195","34.228.252.247","192.168.0.104","TCP","54","443  >  56572 [ACK] Seq=4384 Ack=1799 Win=30720 Len=0"
"1405","92.164195","34.228.252.247","192.168.0.104","TLSv1.3","233","Application Data"
"1406","92.165018","192.168.0.104","34.228.252.247","TLSv1.3","81","Application Data"
"1407","92.171334","104.21.96.1","192.168.0.104","QUIC","1242","Protected Payload (KP0)"
"1408","92.171664","192.168.0.104","104.21.96.1","QUIC","85","Protected Payload (KP0), DCID=016fcd185f2656ba126c7a180a26ca7505cb3f94"
"1409","92.172858","104.21.96.1","192.168.0.104","QUIC","1242","Protected Payload (KP0)"
"1410","92.172858","104.21.64.1","192.168.0.104","QUIC","65","Protected Payload (KP0)"
"1411","92.172858","104.21.96.1","192.168.0.104","QUIC","1242","Protected Payload (KP0)"
"1412","92.172858","104.21.96.1","192.168.0.104","QUIC","1242","Protected Payload (KP0)"
"1413","92.172858","104.21.96.1","192.168.0.104","QUIC","890","Protected Payload (KP0)"
"1414","92.174311","192.168.0.104","104.21.96.1","QUIC","85","Protected Payload (KP0), DCID=016fcd185f2656ba126c7a180a26ca7505cb3f94"
"1415","92.174422","192.168.0.104","104.21.96.1","QUIC","85","Protected Payload (KP0), DCID=016fcd185f2656ba126c7a180a26ca7505cb3f94"
"1416","92.202987","104.21.96.1","192.168.0.104","TLSv1.3","566","Application Data, Application Data"
"1417","92.252928","192.168.0.104","104.21.96.1","TCP","54","56573  >  443 [ACK] Seq=2049 Ack=1813 Win=65280 Len=0"
"1418","92.252947","192.168.0.104","104.21.96.1","QUIC","83","Protected Payload (KP0), DCID=016fcd185f2656ba126c7a180a26ca7505cb3f94"
"1419","92.271918","104.21.96.1","192.168.0.104","QUIC","1242","Protected Payload (KP0)"
"1420","92.271918","104.21.96.1","192.168.0.104","QUIC","1242","Protected Payload (KP0)"
"1421","92.271918","104.21.96.1","192.168.0.104","QUIC","336","Protected Payload (KP0)"
"1422","92.271918","104.21.96.1","192.168.0.104","QUIC","857","Protected Payload (KP0)"
"1423","92.272527","192.168.0.104","104.21.96.1","QUIC","85","Protected Payload (KP0), DCID=016fcd185f2656ba126c7a180a26ca7505cb3f94"
"1424","92.272554","104.21.96.1","192.168.0.104","QUIC","932","Protected Payload (KP0)"
"1425","92.272670","192.168.0.104","104.21.96.1","QUIC","85","Protected Payload (KP0), DCID=016fcd185f2656ba126c7a180a26ca7505cb3f94"
"1426","92.282713","104.21.96.1","192.168.0.104","QUIC","1242","Protected Payload (KP0)"
"1427","92.283192","192.168.0.104","104.21.96.1","QUIC","85","Protected Payload (KP0), DCID=016fcd185f2656ba126c7a180a26ca7505cb3f94"
"1428","92.283319","104.21.96.1","192.168.0.104","QUIC","1242","Protected Payload (KP0)"
"1429","92.283319","104.21.96.1","192.168.0.104","QUIC","178","Protected Payload (KP0)"
"1430","92.283319","104.21.96.1","192.168.0.104","QUIC","1242","Protected Payload (KP0)"
"1431","92.283319","104.21.96.1","192.168.0.104","QUIC","567","Protected Payload (KP0)"
"1432","92.283568","192.168.0.104","104.21.96.1","QUIC","85","Protected Payload (KP0), DCID=016fcd185f2656ba126c7a180a26ca7505cb3f94"
"1433","92.283648","192.168.0.104","104.21.96.1","QUIC","85","Protected Payload (KP0), DCID=016fcd185f2656ba126c7a180a26ca7505cb3f94"
"1434","92.373477","104.21.96.1","192.168.0.104","QUIC","65","Protected Payload (KP0)"
"1435","92.377600","192.168.0.104","104.21.64.1","QUIC","83","Protected Payload (KP0), DCID=017b2dc2bf447c500379c8c2f944c2cae1a7f960"
"1436","92.382560","104.21.96.1","192.168.0.104","QUIC","1242","Protected Payload (KP0)"
"1437","92.382560","104.21.96.1","192.168.0.104","QUIC","663","Protected Payload (KP0)"
"1438","92.382560","104.21.96.1","192.168.0.104","QUIC","1242","Protected Payload (KP0)"
"1439","92.382560","104.21.96.1","192.168.0.104","QUIC","711","Protected Payload (KP0)"
"1440","92.382560","104.21.96.1","192.168.0.104","QUIC","1242","Protected Payload (KP0)"
"1441","92.382560","104.21.96.1","192.168.0.104","QUIC","623","Protected Payload (KP0)"
"1442","92.382986","104.21.96.1","192.168.0.104","QUIC","1242","Protected Payload (KP0)"
"1443","92.382986","104.21.96.1","192.168.0.104","QUIC","1242","Protected Payload (KP0)"
"1444","92.383057","192.168.0.104","104.21.96.1","QUIC","85","Protected Payload (KP0), DCID=016fcd185f2656ba126c7a180a26ca7505cb3f94"
"1445","92.383145","192.168.0.104","104.21.96.1","QUIC","85","Protected Payload (KP0), DCID=016fcd185f2656ba126c7a180a26ca7505cb3f94"
"1446","92.383212","192.168.0.104","104.21.96.1","QUIC","85","Protected Payload (KP0), DCID=016fcd185f2656ba126c7a180a26ca7505cb3f94"
"1447","92.383298","192.168.0.104","104.21.96.1","QUIC","85","Protected Payload (KP0), DCID=016fcd185f2656ba126c7a180a26ca7505cb3f94"
"1448","92.383533","104.21.96.1","192.168.0.104","QUIC","570","Protected Payload (KP0)"
"1449","92.383533","104.21.96.1","192.168.0.104","QUIC","276","Protected Payload (KP0)"
"1450","92.383533","104.21.96.1","192.168.0.104","QUIC","77","Protected Payload (KP0)"
"1451","92.383533","104.21.96.1","192.168.0.104","QUIC","70","Protected Payload (KP0)"
"1452","92.383765","192.168.0.104","104.21.96.1","QUIC","85","Protected Payload (KP0), DCID=016fcd185f2656ba126c7a180a26ca7505cb3f94"
"1453","92.383866","192.168.0.104","104.21.96.1","QUIC","85","Protected Payload (KP0), DCID=016fcd185f2656ba126c7a180a26ca7505cb3f94"
"1454","92.385697","34.228.252.247","192.168.0.104","TLSv1.3","449","Application Data"
"1455","92.385697","34.228.252.247","192.168.0.104","TCP","54","443  >  56571 [FIN, ACK] Seq=4958 Ack=1928 Win=46080 Len=0"
"1456","92.387429","192.168.0.104","34.228.252.247","TCP","54","56571  >  443 [ACK] Seq=1928 Ack=4959 Win=64768 Len=0"
"1457","92.387977","192.168.0.104","34.228.252.247","TLSv1.3","78","Application Data"
"1458","92.388624","192.168.0.104","34.228.252.247","TCP","54","56571  >  443 [FIN, ACK] Seq=1952 Ack=4959 Win=64768 Len=0"
"1459","92.400949","192.168.0.104","192.168.0.1","DNS","74","Standard query 0xcca6 A api2.cursor.sh"
"1460","92.403329","104.21.64.1","192.168.0.104","QUIC","813","Protected Payload (KP0)"
"1461","92.404528","192.168.0.104","192.168.0.1","DNS","74","Standard query 0x41fc HTTPS api2.cursor.sh"
"1462","92.405579","192.168.0.104","54.237.41.149","TLSv1.2","168","Application Data"
"1463","92.405892","192.168.0.104","54.237.41.149","TLSv1.2","93","Application Data"
"1464","92.414459","34.228.252.247","192.168.0.104","TCP","54","443  >  56572 [ACK] Seq=4563 Ack=1826 Win=30720 Len=0"
"1465","92.415900","192.168.0.104","192.168.0.1","DNS","95","Standard query 0xf430 A anti-phishing-protection.falais.com"
"1466","92.415928","192.168.0.1","192.168.0.104","DNS","249","Standard query response 0xcca6 A api2.cursor.sh CNAME api2geo.cursor.sh CNAME api2direct.cursor.sh A 52.20.37.252 A 3.220.75.19 A 3.210.9.156 A 52.22.203.141 A 54.156.218.159 A 54.167.164.79 A 34.228.174.12 A 34.235.251.167"
"1467","92.419446","192.168.0.104","192.168.0.1","DNS","95","Standard query 0xa378 HTTPS anti-phishing-protection.falais.com"
"1468","92.420491","192.168.0.1","192.168.0.104","DNS","206","Standard query response 0x41fc HTTPS api2.cursor.sh CNAME api2geo.cursor.sh CNAME api2direct.cursor.sh SOA ns-1143.awsdns-14.org"
"1469","92.426829","192.168.0.1","192.168.0.104","DNS","207","Standard query response 0xf430 A anti-phishing-protection.falais.com A 104.21.64.1 A 104.21.80.1 A 104.21.48.1 A 104.21.16.1 A 104.21.32.1 A 104.21.96.1 A 104.21.112.1"
"1470","92.430205","192.168.0.1","192.168.0.104","DNS","343","Standard query response 0xa378 HTTPS anti-phishing-protection.falais.com HTTPS"
"1471","92.432103","192.168.0.104","104.21.64.1","QUIC","86","Protected Payload (KP0), DCID=017b2dc2bf447c500379c8c2f944c2cae1a7f960"
"1472","92.432805","192.168.0.104","104.21.64.1","QUIC","521","Protected Payload (KP0), DCID=017b2dc2bf447c500379c8c2f944c2cae1a7f960"
"1473","92.448917","104.21.64.1","192.168.0.104","QUIC","65","Protected Payload (KP0)"
"1474","92.504246","104.21.64.1","192.168.0.104","QUIC","65","Protected Payload (KP0)"
"1475","92.513047","104.21.64.1","192.168.0.104","QUIC","880","Protected Payload (KP0)"
"1476","92.550046","192.168.0.104","104.21.64.1","QUIC","86","Protected Payload (KP0), DCID=017b2dc2bf447c500379c8c2f944c2cae1a7f960"
"1477","92.599505","34.228.252.247","192.168.0.104","TCP","54","443  >  56571 [ACK] Seq=4959 Ack=1953 Win=45824 Len=0"
"1478","92.605964","54.237.41.149","192.168.0.104","TCP","54","443  >  56136 [ACK] Seq=427 Ack=304 Win=338 Len=0"
"1479","92.605964","54.237.41.149","192.168.0.104","TCP","54","443  >  56136 [ACK] Seq=427 Ack=343 Win=338 Len=0"
"1480","92.605964","54.237.41.149","192.168.0.104","TLSv1.2","93","Application Data"
"1481","92.605964","34.228.252.247","192.168.0.104","TLSv1.3","768","Application Data"
"1482","92.605964","34.228.252.247","192.168.0.104","TCP","54","443  >  56572 [FIN, ACK] Seq=5277 Ack=1826 Win=30720 Len=0"
"1483","92.610396","192.168.0.104","34.228.252.247","TCP","54","56572  >  443 [ACK] Seq=1826 Ack=5278 Win=64512 Len=0"
"1484","92.611092","192.168.0.104","34.228.252.247","TLSv1.3","78","Application Data"
"1485","92.611485","54.237.41.149","192.168.0.104","TLSv1.2","410","Application Data"
"1486","92.611485","54.237.41.149","192.168.0.104","TLSv1.2","85","Application Data"
"1487","92.612364","192.168.0.104","34.228.252.247","TCP","54","56572  >  443 [FIN, ACK] Seq=1850 Ack=5278 Win=64512 Len=0"
"1488","92.612564","192.168.0.104","54.237.41.149","TCP","54","56136  >  443 [ACK] Seq=343 Ack=853 Win=255 Len=0"
"1489","92.614541","192.168.0.104","54.237.41.149","TLSv1.2","89","Application Data"
"1490","92.823642","34.228.252.247","192.168.0.104","TCP","54","443  >  56572 [ACK] Seq=5278 Ack=1850 Win=30720 Len=0"
"1491","92.823642","34.228.252.247","192.168.0.104","TCP","54","443  >  56572 [ACK] Seq=5278 Ack=1851 Win=30720 Len=0"
"1492","92.853547","54.237.41.149","192.168.0.104","TCP","54","443  >  56136 [ACK] Seq=853 Ack=378 Win=338 Len=0"
"1493","93.770625","192.168.0.104","192.168.0.1","DNS","80","Standard query 0x97c1 A analytics.falais.com"
"1494","93.772516","192.168.0.104","192.168.0.1","DNS","80","Standard query 0x4a78 HTTPS analytics.falais.com"
"1495","93.781219","192.168.0.1","192.168.0.104","DNS","192","Standard query response 0x97c1 A analytics.falais.com A 104.21.64.1 A 104.21.32.1 A 104.21.16.1 A 104.21.96.1 A 104.21.80.1 A 104.21.48.1 A 104.21.112.1"
"1496","93.783325","192.168.0.1","192.168.0.104","DNS","328","Standard query response 0x4a78 HTTPS analytics.falais.com HTTPS"
"1497","93.784693","192.168.0.104","104.21.64.1","QUIC","865","Protected Payload (KP0), DCID=017b2dc2bf447c500379c8c2f944c2cae1a7f960"
"1498","93.818143","140.82.112.22","192.168.0.104","TLSv1.2","93","Application Data"
"1499","93.818143","140.82.112.22","192.168.0.104","TLSv1.2","78","Application Data"
"1500","93.818143","140.82.112.22","192.168.0.104","TCP","54","443  >  56514 [FIN, ACK] Seq=64 Ack=1 Win=141 Len=0"
"1501","93.819717","192.168.0.104","140.82.112.22","TCP","54","56514  >  443 [ACK] Seq=1 Ack=65 Win=250 Len=0"
"1502","93.820418","192.168.0.104","140.82.112.22","TLSv1.2","110","Application Data"
"1503","93.820896","192.168.0.104","140.82.112.22","TCP","54","56514  >  443 [FIN, ACK] Seq=57 Ack=65 Win=250 Len=0"
"1504","93.858877","104.21.64.1","192.168.0.104","QUIC","65","Protected Payload (KP0)"
"1505","94.070586","140.82.112.22","192.168.0.104","TCP","54","443  >  56514 [RST] Seq=65 Win=0 Len=0"
"1506","94.077570","192.168.0.104","104.21.64.1","QUIC","83","Protected Payload (KP0), DCID=017b2dc2bf447c500379c8c2f944c2cae1a7f960"
"1507","94.086042","104.21.64.1","192.168.0.104","QUIC","834","Protected Payload (KP0)"
"1508","94.124678","192.168.0.104","104.21.64.1","QUIC","86","Protected Payload (KP0), DCID=017b2dc2bf447c500379c8c2f944c2cae1a7f960"
"1509","94.149334","104.21.64.1","192.168.0.104","QUIC","65","Protected Payload (KP0)"
"1510","94.554623","140.82.114.26","192.168.0.104","TLSv1.2","79","Application Data"
"1511","94.556585","192.168.0.104","140.82.114.26","TLSv1.2","83","Application Data"
"1512","94.812610","fe80::1e3b:f3ff:fe1d:8784","ff02::1","ICMPv6","78","Router Advertisement from 1c:3b:f3:1d:87:84"
"1513","94.813603","140.82.114.26","192.168.0.104","TCP","54","443  >  56503 [ACK] Seq=51 Ack=60 Win=76 Len=0"
"1514","95.495571","192.168.0.104","34.144.254.29","TCP","55","[TCP Keep-Alive] 56200  >  443 [ACK] Seq=1 Ack=1 Win=253 Len=1"
"1515","95.504282","34.144.254.29","192.168.0.104","TCP","66","[TCP Keep-Alive ACK] 443  >  56200 [ACK] Seq=1 Ack=2 Win=1017 Len=0 SLE=1 SRE=2"
"1516","95.804874","192.168.0.104","142.250.70.106","UDP","71","58183  >  443 Len=29"
"1517","95.817492","142.250.70.106","192.168.0.104","UDP","67","443  >  58183 Len=25"
"1518","96.787152","192.168.0.104","104.97.76.219","TCP","55","[TCP Keep-Alive] 56567  >  443 [ACK] Seq=2764 Ack=973 Win=64512 Len=1"
"1519","96.797407","104.97.76.219","192.168.0.104","TCP","66","[TCP Keep-Alive ACK] 443  >  56567 [ACK] Seq=973 Ack=2765 Win=64128 Len=0 SLE=2764 SRE=2765"
"1520","96.926489","192.168.0.104","40.126.17.134","TCP","54","56526  >  443 [FIN, ACK] Seq=1 Ack=1 Win=255 Len=0"
"1521","96.927175","192.168.0.104","40.126.17.134","TCP","54","56555  >  443 [FIN, ACK] Seq=1 Ack=1 Win=255 Len=0"
"1522","96.958789","40.126.17.134","192.168.0.104","TCP","54","443  >  56526 [FIN, ACK] Seq=1 Ack=2 Win=16385 Len=0"
"1523","96.960561","192.168.0.104","40.126.17.134","TCP","54","56526  >  443 [ACK] Seq=2 Ack=2 Win=255 Len=0"
"1524","96.964813","40.126.17.134","192.168.0.104","TCP","54","443  >  56555 [FIN, ACK] Seq=1 Ack=2 Win=16383 Len=0"
"1525","96.965769","192.168.0.104","40.126.17.134","TCP","54","56555  >  443 [ACK] Seq=2 Ack=2 Win=255 Len=0"
